LOC,NOM_LOC,AGEB,MZA,CVE_MZA1,VPH_C_ELEC,VPH_AEASP,VPH_DRENAJ,VPH_C_SERV
0001,Venustiano Carranza,1083,019,00011083019,45,45,45,45
0001,Venustiano Carranza,1083,020,00011083020,23,23,23,23
0001,Venustiano Carranza,1083,021,00011083021,5,5,5,5
0001,Venustiano Carranza,1083,022,00011083022,14,14,14,14
0001,Venustiano Carranza,1083,023,00011083023,11,11,11,11
0001,Venustiano Carranza,1083,024,00011083024,4,4,4,4
0001,Venustiano Carranza,1083,025,00011083025,13,13,13,13
0001,Venustiano Carranza,1083,026,00011083026,13,13,13,13
0001,Venustiano Carranza,1098,001,00011098001,9,9,9,9
0001,Venustiano Carranza,1098,003,00011098003,8,8,8,8
0001,Venustiano Carranza,1098,004,00011098004,6,6,6,6
0001,Venustiano Carranza,1098,005,00011098005,15,15,15,15
0001,Venustiano Carranza,1098,006,00011098006,14,14,14,14
0001,Venustiano Carranza,1098,007,00011098007,17,17,17,17
0001,Venustiano Carranza,1098,009,00011098009,4,4,4,4
0001,Venustiano Carranza,1098,010,00011098010,8,8,8,8
0001,Venustiano Carranza,1098,012,00011098012,11,11,11,11
0001,Venustiano Carranza,1098,013,00011098013,7,7,7,7
0001,Venustiano Carranza,1098,014,00011098014,*,*,*,*
0001,Venustiano Carranza,1098,015,00011098015,17,17,17,17
0001,Venustiano Carranza,1098,016,00011098016,12,12,12,12
0001,Venustiano Carranza,1098,017,00011098017,8,8,8,8
0001,Venustiano Carranza,1098,018,00011098018,12,12,12,12
0001,Venustiano Carranza,1098,019,00011098019,15,15,15,15
0001,Venustiano Carranza,1098,020,00011098020,*,*,*,*
0001,Venustiano Carranza,1098,021,00011098021,14,14,14,14
0001,Venustiano Carranza,1098,022,00011098022,*,*,*,*
0001,Venustiano Carranza,1098,023,00011098023,11,11,11,11
0001,Venustiano Carranza,1098,024,00011098024,8,8,8,8
0001,Venustiano Carranza,1098,025,00011098025,14,14,14,14
0001,Venustiano Carranza,1098,026,00011098026,10,10,10,10
0001,Venustiano Carranza,1098,027,00011098027,8,8,8,8
0001,Venustiano Carranza,1098,028,00011098028,16,16,16,16
0001,Venustiano Carranza,1098,029,00011098029,0,0,0,0
0001,Venustiano Carranza,1098,030,00011098030,7,7,7,7
0001,Venustiano Carranza,1100,001,00011100001,24,24,24,24
0001,Venustiano Carranza,1100,002,00011100002,10,10,10,10
0001,Venustiano Carranza,1100,003,00011100003,7,7,7,7
0001,Venustiano Carranza,1100,004,00011100004,8,8,8,8
0001,Venustiano Carranza,1100,005,00011100005,22,22,22,22
0001,Venustiano Carranza,1100,006,00011100006,17,17,17,17
0001,Venustiano Carranza,1100,007,00011100007,4,4,4,4
0001,Venustiano Carranza,1100,008,00011100008,14,14,14,14
0001,Venustiano Carranza,1100,009,00011100009,13,12,13,13
0001,Venustiano Carranza,1100,010,00011100010,30,30,30,30
0001,Venustiano Carranza,1100,011,00011100011,27,27,27,27
0001,Venustiano Carranza,1100,012,00011100012,5,5,5,5
0001,Venustiano Carranza,1100,013,00011100013,12,12,12,12
0001,Venustiano Carranza,1100,014,00011100014,19,19,19,19
0001,Venustiano Carranza,1100,015,00011100015,14,14,14,14
0001,Venustiano Carranza,1100,016,00011100016,14,14,14,14
0001,Venustiano Carranza,1100,017,00011100017,16,16,16,16
0001,Venustiano Carranza,1100,018,00011100018,14,14,14,14
0001,Venustiano Carranza,1100,019,00011100019,8,8,8,8
0001,Venustiano Carranza,1100,020,00011100020,26,26,26,26
0001,Venustiano Carranza,1100,021,00011100021,17,17,17,17
0001,Venustiano Carranza,1100,022,00011100022,15,15,15,15
0001,Venustiano Carranza,1100,023,00011100023,21,21,21,21
0001,Venustiano Carranza,1100,024,00011100024,8,8,8,8
0001,Venustiano Carranza,1100,026,00011100026,5,5,5,5
0001,Venustiano Carranza,1115,001,00011115001,15,15,15,15
0001,Venustiano Carranza,1115,002,00011115002,28,28,28,28
0001,Venustiano Carranza,1115,003,00011115003,65,65,65,65
0001,Venustiano Carranza,1115,004,00011115004,4,4,4,4
0001,Venustiano Carranza,1115,005,00011115005,0,0,0,0
0001,Venustiano Carranza,1115,006,00011115006,30,30,30,30
0001,Venustiano Carranza,1115,007,00011115007,25,25,25,25
0001,Venustiano Carranza,1115,008,00011115008,70,70,70,70
0001,Venustiano Carranza,1115,009,00011115009,17,17,17,17
0001,Venustiano Carranza,1115,010,00011115010,*,*,*,*
0001,Venustiano Carranza,1115,011,00011115011,32,32,32,32
0001,Venustiano Carranza,1115,012,00011115012,9,9,9,9
0001,Venustiano Carranza,1115,013,00011115013,11,11,11,11
0001,Venustiano Carranza,1115,014,00011115014,15,15,15,15
0001,Venustiano Carranza,1115,015,00011115015,15,15,15,15
0001,Venustiano Carranza,1115,016,00011115016,10,10,10,10
0001,Venustiano Carranza,1115,018,00011115018,16,16,16,16
0001,Venustiano Carranza,1115,020,00011115020,15,15,15,15
0001,Venustiano Carranza,1115,022,00011115022,35,35,35,35
0001,Venustiano Carranza,1115,023,00011115023,29,29,29,29
0001,Venustiano Carranza,1115,024,00011115024,29,29,29,29
0001,Venustiano Carranza,1115,025,00011115025,37,37,37,37
0001,Venustiano Carranza,1115,026,00011115026,*,*,*,*
0001,Venustiano Carranza,1115,027,00011115027,*,*,*,*
0001,Venustiano Carranza,1115,028,00011115028,23,23,23,23
0001,Venustiano Carranza,1115,029,00011115029,8,8,8,8
0001,Venustiano Carranza,1115,030,00011115030,16,16,16,16
0001,Venustiano Carranza,1115,031,00011115031,*,*,*,*
0001,Venustiano Carranza,1115,032,00011115032,0,0,0,0
0001,Venustiano Carranza,1115,033,00011115033,3,3,3,3
0001,Venustiano Carranza,1115,034,00011115034,8,8,8,8
0001,Venustiano Carranza,112A,001,0001112A001,4,4,4,4
0001,Venustiano Carranza,112A,002,0001112A002,22,22,22,22
0001,Venustiano Carranza,112A,003,0001112A003,9,9,9,9
0001,Venustiano Carranza,112A,005,0001112A005,13,13,13,13
0001,Venustiano Carranza,112A,006,0001112A006,22,22,22,22
0001,Venustiano Carranza,112A,007,0001112A007,4,4,4,4
0001,Venustiano Carranza,112A,008,0001112A008,5,5,5,5
0001,Venustiano Carranza,112A,009,0001112A009,3,3,3,3
0001,Venustiano Carranza,112A,011,0001112A011,0,0,0,0
0001,Venustiano Carranza,112A,012,0001112A012,22,22,22,22
0001,Venustiano Carranza,112A,017,0001112A017,8,8,8,8
0001,Venustiano Carranza,1134,001,00011134001,8,8,8,8
0001,Venustiano Carranza,1134,002,00011134002,26,26,26,26
0001,Venustiano Carranza,1134,003,00011134003,23,23,23,23
0001,Venustiano Carranza,1134,004,00011134004,8,8,8,8
0001,Venustiano Carranza,1134,005,00011134005,42,42,42,42
0001,Venustiano Carranza,1134,006,00011134006,45,45,45,45
0001,Venustiano Carranza,1134,007,00011134007,33,33,33,33
0001,Venustiano Carranza,1134,011,00011134011,3,3,3,3
0001,Venustiano Carranza,1134,012,00011134012,4,4,4,4
0001,Venustiano Carranza,1134,014,00011134014,13,13,13,13
0001,Venustiano Carranza,1134,018,00011134018,6,5,6,6
0001,Venustiano Carranza,1134,019,00011134019,17,17,17,17
0001,Venustiano Carranza,1134,020,00011134020,11,11,11,11
0001,Venustiano Carranza,1134,021,00011134021,93,93,93,93
0001,Venustiano Carranza,1134,022,00011134022,45,45,45,45
0001,Venustiano Carranza,1134,024,00011134024,33,33,33,33
0001,Venustiano Carranza,1134,025,00011134025,42,42,42,42
0001,Venustiano Carranza,1134,026,00011134026,0,0,0,0
0001,Venustiano Carranza,1134,027,00011134027,39,39,39,39
0001,Venustiano Carranza,1149,001,00011149001,18,18,18,18
0001,Venustiano Carranza,1149,002,00011149002,4,4,4,4
0001,Venustiano Carranza,1149,005,00011149005,*,*,*,*
0001,Venustiano Carranza,1149,006,00011149006,24,24,24,24
0001,Venustiano Carranza,1149,008,00011149008,17,17,17,17
0001,Venustiano Carranza,1149,009,00011149009,20,20,20,20
0001,Venustiano Carranza,1149,011,00011149011,7,7,7,7
0001,Venustiano Carranza,1149,014,00011149014,13,13,13,13
0001,Venustiano Carranza,1149,015,00011149015,28,28,28,28
0001,Venustiano Carranza,1149,017,00011149017,23,23,23,23
0001,Venustiano Carranza,1149,018,00011149018,7,7,7,7
0001,Venustiano Carranza,1149,021,00011149021,13,13,13,13
0001,Venustiano Carranza,1149,022,00011149022,18,18,18,18
0001,Venustiano Carranza,1149,023,00011149023,7,7,7,7
0001,Venustiano Carranza,1149,024,00011149024,8,8,8,8
0001,Venustiano Carranza,1149,025,00011149025,7,7,7,7
0001,Venustiano Carranza,1149,026,00011149026,26,26,26,26
0001,Venustiano Carranza,1149,027,00011149027,13,13,13,13
0001,Venustiano Carranza,1149,028,00011149028,17,17,17,17
0001,Venustiano Carranza,1149,029,00011149029,12,12,12,12
0001,Venustiano Carranza,1149,030,00011149030,14,14,14,14
0001,Venustiano Carranza,1149,031,00011149031,13,12,13,13
0001,Venustiano Carranza,1149,032,00011149032,22,22,22,22
0001,Venustiano Carranza,1149,034,00011149034,36,36,36,36
0001,Venustiano Carranza,1149,036,00011149036,8,7,7,7
0001,Venustiano Carranza,1149,037,00011149037,5,5,5,5
0001,Venustiano Carranza,1149,038,00011149038,7,7,7,7
0001,Venustiano Carranza,1149,039,00011149039,10,10,10,10
0001,Venustiano Carranza,1153,001,00011153001,36,36,36,36
0001,Venustiano Carranza,1153,002,00011153002,20,20,20,20
0001,Venustiano Carranza,1153,003,00011153003,17,17,17,17
0001,Venustiano Carranza,1153,004,00011153004,0,0,0,0
0001,Venustiano Carranza,1153,005,00011153005,24,24,24,24
0001,Venustiano Carranza,1153,006,00011153006,15,15,15,15
0001,Venustiano Carranza,1153,007,00011153007,0,0,0,0
0001,Venustiano Carranza,1153,008,00011153008,13,13,13,13
0001,Venustiano Carranza,1153,012,00011153012,216,216,216,216
0001,Venustiano Carranza,1153,013,00011153013,*,*,*,*
0001,Venustiano Carranza,1153,014,00011153014,0,0,0,0
0001,Venustiano Carranza,1153,016,00011153016,0,0,0,0
0001,Venustiano Carranza,1153,017,00011153017,0,0,0,0
0001,Venustiano Carranza,1168,001,00011168001,33,33,33,33
0001,Venustiano Carranza,1168,002,00011168002,32,32,32,32
0001,Venustiano Carranza,1168,003,00011168003,24,24,24,24
0001,Venustiano Carranza,1168,004,00011168004,20,20,20,20
0001,Venustiano Carranza,1168,005,00011168005,29,29,29,29
0001,Venustiano Carranza,1168,006,00011168006,32,32,32,32
0001,Venustiano Carranza,1168,007,00011168007,20,20,20,20
0001,Venustiano Carranza,1168,008,00011168008,35,35,35,35
0001,Venustiano Carranza,1168,009,00011168009,35,34,35,34
0001,Venustiano Carranza,1168,010,00011168010,34,34,34,34
0001,Venustiano Carranza,1168,011,00011168011,30,30,30,30
0001,Venustiano Carranza,1168,012,00011168012,21,21,21,21
0001,Venustiano Carranza,1168,013,00011168013,29,29,29,29
0001,Venustiano Carranza,1168,014,00011168014,10,10,10,10
0001,Venustiano Carranza,1168,015,00011168015,12,12,12,12
0001,Venustiano Carranza,1168,016,00011168016,8,8,8,8
0001,Venustiano Carranza,1168,017,00011168017,4,4,4,4
0001,Venustiano Carranza,1168,018,00011168018,21,21,21,21
0001,Venustiano Carranza,1168,019,00011168019,16,16,14,14
0001,Venustiano Carranza,1168,020,00011168020,14,14,14,14
0001,Venustiano Carranza,1168,021,00011168021,14,14,14,14
0001,Venustiano Carranza,1168,022,00011168022,18,18,18,18
0001,Venustiano Carranza,1168,023,00011168023,21,21,21,21
0001,Venustiano Carranza,1168,024,00011168024,22,22,22,22
0001,Venustiano Carranza,1168,025,00011168025,28,28,28,28
0001,Venustiano Carranza,1168,026,00011168026,22,22,22,22
0001,Venustiano Carranza,1168,027,00011168027,0,0,0,0
0001,Venustiano Carranza,1168,028,00011168028,0,0,0,0
0001,Venustiano Carranza,1168,029,00011168029,0,0,0,0
0001,Venustiano Carranza,1172,001,00011172001,18,18,18,18
0001,Venustiano Carranza,1172,002,00011172002,41,41,41,41
0001,Venustiano Carranza,1172,003,00011172003,45,45,45,45
0001,Venustiano Carranza,1172,004,00011172004,23,23,23,23
0001,Venustiano Carranza,1172,005,00011172005,40,40,40,40
0001,Venustiano Carranza,1172,006,00011172006,19,19,19,19
0001,Venustiano Carranza,1172,007,00011172007,36,36,36,36
0001,Venustiano Carranza,1172,008,00011172008,20,20,20,20
0001,Venustiano Carranza,1172,009,00011172009,17,17,17,17
0001,Venustiano Carranza,1172,010,00011172010,15,15,15,15
0001,Venustiano Carranza,1172,011,00011172011,16,16,16,16
0001,Venustiano Carranza,1172,012,00011172012,39,39,39,39
0001,Venustiano Carranza,1172,013,00011172013,49,49,49,49
0001,Venustiano Carranza,1172,014,00011172014,36,36,36,36
0001,Venustiano Carranza,1172,015,00011172015,29,29,29,29
0001,Venustiano Carranza,1172,016,00011172016,50,49,50,49
0001,Venustiano Carranza,1172,017,00011172017,41,41,40,40
0001,Venustiano Carranza,1172,018,00011172018,20,19,20,19
0001,Venustiano Carranza,1172,019,00011172019,17,17,17,17
0001,Venustiano Carranza,1172,020,00011172020,19,19,19,19
0001,Venustiano Carranza,1172,021,00011172021,35,35,35,35
0001,Venustiano Carranza,1172,022,00011172022,16,16,15,15
0001,Venustiano Carranza,1172,023,00011172023,16,16,16,16
0001,Venustiano Carranza,1172,024,00011172024,35,35,35,35
0001,Venustiano Carranza,1172,025,00011172025,28,28,28,28
0001,Venustiano Carranza,1172,026,00011172026,18,18,18,18
0001,Venustiano Carranza,1187,001,00011187001,24,20,24,24
0001,Venustiano Carranza,1187,002,00011187002,38,38,38,38
0001,Venustiano Carranza,1187,003,00011187003,52,52,52,52
0001,Venustiano Carranza,1187,004,00011187004,18,18,18,18
0001,Venustiano Carranza,1187,005,00011187005,36,36,36,36
0001,Venustiano Carranza,1187,006,00011187006,23,23,23,23
0001,Venustiano Carranza,1187,007,00011187007,33,33,33,33
0001,Venustiano Carranza,1187,008,00011187008,26,26,26,26
0001,Venustiano Carranza,1187,009,00011187009,31,31,31,31
0001,Venustiano Carranza,1187,010,00011187010,52,51,52,52
0001,Venustiano Carranza,1187,011,00011187011,41,40,41,41
0001,Venustiano Carranza,1187,012,00011187012,26,26,26,26
0001,Venustiano Carranza,1187,013,00011187013,22,22,22,22
0001,Venustiano Carranza,1187,014,00011187014,26,26,26,26
0001,Venustiano Carranza,1187,015,00011187015,25,25,25,25
0001,Venustiano Carranza,1187,016,00011187016,36,36,36,36
0001,Venustiano Carranza,1187,017,00011187017,34,34,34,34
0001,Venustiano Carranza,1187,018,00011187018,31,31,31,31
0001,Venustiano Carranza,1187,019,00011187019,37,37,37,37
0001,Venustiano Carranza,1187,020,00011187020,29,29,29,29
0001,Venustiano Carranza,1187,021,00011187021,29,29,29,29
0001,Venustiano Carranza,1187,022,00011187022,24,24,24,24
0001,Venustiano Carranza,1187,023,00011187023,42,42,42,42
0001,Venustiano Carranza,1187,024,00011187024,28,28,28,28
0001,Venustiano Carranza,1187,025,00011187025,24,24,24,24
0001,Venustiano Carranza,1187,026,00011187026,0,0,0,0
0001,Venustiano Carranza,1187,027,00011187027,0,0,0,0
0001,Venustiano Carranza,1191,001,00011191001,34,34,34,34
0001,Venustiano Carranza,1191,002,00011191002,33,33,33,33
0001,Venustiano Carranza,1191,003,00011191003,28,28,28,28
0001,Venustiano Carranza,1191,004,00011191004,23,22,23,22
0001,Venustiano Carranza,1191,005,00011191005,17,17,17,17
0001,Venustiano Carranza,1191,006,00011191006,26,26,26,26
0001,Venustiano Carranza,1191,007,00011191007,44,44,44,44
0001,Venustiano Carranza,1191,008,00011191008,31,32,32,31
0001,Venustiano Carranza,1191,009,00011191009,29,29,29,29
0001,Venustiano Carranza,1191,010,00011191010,42,42,42,42
0001,Venustiano Carranza,1191,011,00011191011,22,22,22,22
0001,Venustiano Carranza,1191,012,00011191012,30,30,30,30
0001,Venustiano Carranza,1191,013,00011191013,38,38,38,38
0001,Venustiano Carranza,1191,014,00011191014,27,27,27,27
0001,Venustiano Carranza,1191,015,00011191015,29,29,29,29
0001,Venustiano Carranza,1191,016,00011191016,39,39,39,39
0001,Venustiano Carranza,1191,017,00011191017,51,51,51,51
0001,Venustiano Carranza,1191,018,00011191018,42,41,42,41
0001,Venustiano Carranza,1191,019,00011191019,40,40,39,39
0001,Venustiano Carranza,1191,020,00011191020,35,35,35,35
0001,Venustiano Carranza,1191,021,00011191021,16,16,16,16
0001,Venustiano Carranza,1191,022,00011191022,37,37,37,37
0001,Venustiano Carranza,1191,023,00011191023,26,26,26,26
0001,Venustiano Carranza,1191,024,00011191024,26,26,26,26
0001,Venustiano Carranza,1191,025,00011191025,18,18,18,18
0001,Venustiano Carranza,1204,001,00011204001,47,47,47,47
0001,Venustiano Carranza,1204,002,00011204002,35,35,35,35
0001,Venustiano Carranza,1204,003,00011204003,43,41,43,41
0001,Venustiano Carranza,1204,004,00011204004,63,63,63,63
0001,Venustiano Carranza,1204,005,00011204005,42,42,42,42
0001,Venustiano Carranza,1204,006,00011204006,34,33,34,34
0001,Venustiano Carranza,1204,007,00011204007,31,31,31,31
0001,Venustiano Carranza,1204,008,00011204008,18,18,18,18
0001,Venustiano Carranza,1204,009,00011204009,22,22,22,22
0001,Venustiano Carranza,1204,010,00011204010,16,16,16,16
0001,Venustiano Carranza,1204,011,00011204011,23,23,23,23
0001,Venustiano Carranza,1204,012,00011204012,20,20,20,20
0001,Venustiano Carranza,1204,013,00011204013,17,16,17,16
0001,Venustiano Carranza,1204,014,00011204014,39,39,39,39
0001,Venustiano Carranza,1204,015,00011204015,55,55,55,55
0001,Venustiano Carranza,1204,016,00011204016,65,65,65,65
0001,Venustiano Carranza,1204,017,00011204017,34,34,34,34
0001,Venustiano Carranza,1204,018,00011204018,34,34,34,34
0001,Venustiano Carranza,1204,019,00011204019,25,25,25,25
0001,Venustiano Carranza,1204,020,00011204020,43,43,43,43
0001,Venustiano Carranza,1204,021,00011204021,62,61,62,61
0001,Venustiano Carranza,1204,022,00011204022,30,30,30,30
0001,Venustiano Carranza,1204,023,00011204023,45,45,45,45
0001,Venustiano Carranza,1204,024,00011204024,49,49,49,49
0001,Venustiano Carranza,1204,025,00011204025,75,75,75,75
0001,Venustiano Carranza,1219,001,00011219001,17,17,17,17
0001,Venustiano Carranza,1219,002,00011219002,23,23,23,23
0001,Venustiano Carranza,1219,003,00011219003,30,30,30,30
0001,Venustiano Carranza,1219,004,00011219004,27,27,27,27
0001,Venustiano Carranza,1219,005,00011219005,15,15,15,15
0001,Venustiano Carranza,1219,006,00011219006,*,*,*,*
0001,Venustiano Carranza,1219,007,00011219007,54,54,54,54
0001,Venustiano Carranza,1219,008,00011219008,37,38,38,37
0001,Venustiano Carranza,1219,009,00011219009,20,20,20,20
0001,Venustiano Carranza,1219,010,00011219010,41,41,41,41
0001,Venustiano Carranza,1219,011,00011219011,34,34,34,34
0001,Venustiano Carranza,1219,012,00011219012,24,24,24,24
0001,Venustiano Carranza,1219,013,00011219013,26,26,26,26
0001,Venustiano Carranza,1219,014,00011219014,55,55,55,55
0001,Venustiano Carranza,1219,015,00011219015,*,*,*,*
0001,Venustiano Carranza,1219,016,00011219016,35,35,35,35
0001,Venustiano Carranza,1219,017,00011219017,46,46,46,46
0001,Venustiano Carranza,1219,018,00011219018,24,24,24,24
0001,Venustiano Carranza,1219,019,00011219019,40,40,40,40
0001,Venustiano Carranza,1219,020,00011219020,38,38,38,38
0001,Venustiano Carranza,1219,021,00011219021,34,34,34,34
0001,Venustiano Carranza,1219,022,00011219022,12,12,12,12
0001,Venustiano Carranza,1219,023,00011219023,27,27,27,27
0001,Venustiano Carranza,1219,024,00011219024,26,26,26,26
0001,Venustiano Carranza,1219,025,00011219025,23,23,23,23
0001,Venustiano Carranza,1219,026,00011219026,6,6,6,6
0001,Venustiano Carranza,1219,027,00011219027,*,*,*,*
0001,Venustiano Carranza,1223,001,00011223001,38,38,38,38
0001,Venustiano Carranza,1223,002,00011223002,53,53,53,53
0001,Venustiano Carranza,1223,003,00011223003,47,46,47,47
0001,Venustiano Carranza,1223,004,00011223004,52,51,52,52
0001,Venustiano Carranza,1223,005,00011223005,37,37,37,37
0001,Venustiano Carranza,1223,006,00011223006,44,43,44,44
0001,Venustiano Carranza,1223,007,00011223007,0,0,0,0
0001,Venustiano Carranza,1223,008,00011223008,16,16,16,16
0001,Venustiano Carranza,1223,009,00011223009,20,20,20,20
0001,Venustiano Carranza,1223,010,00011223010,19,19,19,19
0001,Venustiano Carranza,1223,011,00011223011,39,39,39,39
0001,Venustiano Carranza,1223,012,00011223012,49,49,49,49
0001,Venustiano Carranza,1223,013,00011223013,39,39,39,39
0001,Venustiano Carranza,1223,014,00011223014,18,18,18,18
0001,Venustiano Carranza,1223,015,00011223015,55,55,55,55
0001,Venustiano Carranza,1223,016,00011223016,31,31,31,31
0001,Venustiano Carranza,1223,017,00011223017,37,37,37,37
0001,Venustiano Carranza,1223,018,00011223018,45,45,45,45
0001,Venustiano Carranza,1223,019,00011223019,31,31,31,31
0001,Venustiano Carranza,1223,020,00011223020,59,59,59,59
0001,Venustiano Carranza,1223,021,00011223021,120,120,120,120
